,date,time,username,tweet,retweets_count,likes_count
354,2021-03-16,17:49:56,light_like_u,그 사람도 나처럼 버스 탔다 ㄱㅇㄷ 하고 있던 것 같은데 양쪽 다 인지 못하다 하고 당황해가지ㅋㅌㅋㅈㅋㅋ 근데 천안 버스답게 기사님이 싸가지 없고 존 나 막 달린 단 말임 그래서 급 정지를 밟을 때마다 나는 그 누군지도 모를 사람의 팔떼기에 자꾸 닿았고 서로 눈치오지게 봄,0,3
355,2021-03-15,20:11:55,18_18_,아니 천안 버스 짱나 ㅡㅡ 이틀 연속으로 정류장 지나 쳣어 맨날 내려주세요 외치잔아,0,2
356,2021-03-15,18:36:16,railrail_ks,와 천안버스 지하철과 환승도 안 된다,1,1
357,2021-03-15,18:36:00,railrail_ks,와 천안버스 지하철보다 비싸다,1,1
358,2021-03-14,17:13:37,johnnytano_ks,방금 버스가 가려고 할 때 문 두드려서 탔더니 기사가 뭐하는 거야 라고 해서 뭐하는 건데요 라고 맞받아쳤다 전설의 천안 버스 경험해서 경기버스 불친절은 선녀처럼 보여 화나 지도 않는다,0,2
359,2021-03-14,12:51:21,baesicle_,한동안 순한 수원 버스만 타다가 오랜만에 거친 천안 버스를 타니까 향 수가 밀려온다,0,1
360,2021-03-14,00:14:42,yourspacenorbit,난 서울버스 절대안 탐 아산 천안버스도 안타는데 서울버스타면 뒷목 잡고 쓰러질지도 모름,0,1
361,2021-03-13,21:55:51,newqury,버스 이번에도 정각 출발 안 하면 나 그냥 천안 버스 취직할 거임 승객한테 욕하고 운전 좆같이 해도 되고 귀찮으면 마이너 노선 배차 한 번은 걍 씹어도 보는 희대의 월루 직업 높은 사람 되면 횡령도 밥 먹듯이 가능 ㅋㅋ,1,0
362,2021-03-13,13:39:20,mwke9442,우씨 천안 버스 화난다 ㅂㄷ,0,0
363,2021-03-12,22:06:55,suwonbus35,요금도둑 천안버스,0,0
364,2021-03-12,18:18:17,m3rryg4m3,아 천안 버스 ㅆㅂ,0,0
365,2021-03-11,00:32:19,otamot007,그치만 나는 적응해서 그리고 요즘 잘 안 타서 별 문제 모르겠고 천안 버스 생각하면 불평 안 나온다,0,0
366,2021-03-11,00:08:53,otamot007,이 동네만 그런 건지는 몰라도 경기버스 기사님들 아무리 성격 불같 대도 승객이 보기에 납득할 수 있는 이유가 있을 때만 욕하는데 천안 버스는 체감상 에 한 번씩 욕하고 그 중 는 왜 욕하는지 이유도 모름,0,0
367,2021-03-11,00:06:24,otamot007,나도 경기버스 중에서도 특히 입지 최악인 동네 사는 데 집 가는 막차가 시 분 아침 시간에도 배차 간격이 분 랜덤 시간을 역행하는 안내 시스템 천안버스엔 비할 게 못됨,0,0
368,2021-03-11,00:00:15,otamot007,살면서 부산버스 세 번 남짓밖에 안 타봐서 이런 말하긴 좀 글치만 부산버스는 지형이 험해서 롤러코스터처럼 주행할 뿐이지 사람 기분을 개박 살 내진 않잖아 천안 버스는 돈 내고 쌍욕들 음,0,2
369,2021-03-10,23:51:59,otamot007,천안버스 년밖에 안 탔지만 진심 버스 기사들이 버스 타고 벌이는 난투극 임 대중교통이 ㅇㅏ님 이미,0,2
370,2021-03-09,15:36:04,qgpqgpqgp,천안버스는 병신이다,0,0
371,2021-03-09,15:06:05,qgpqgpqgp,천안버스는 씨 발이다,0,0
372,2021-03-07,16:48:19,brang_jds,천안버스 그지 같은데 아산도 삐까뜨는구나 에 라이,0,0
373,2021-03-07,13:56:19,ceo_yjh,천안 버스 요금 비쌈 ㅡㅡ,0,0
374,2021-03-06,18:14:35,ouo434,버스 기사가 바나나 알러지 원숭이 노래 듣느라 나 벨 눌렀는데도 내릴 곳에서 안 내려주고 지나 침 ㅗㅗ 역시 천안 버스 레전드 다 번 버스 기사 놈 길 걷다가 바나나 껍질 밟고 넘어져라,0,0
375,2021-03-06,17:15:09,mana8780915mana,버스타시고 다니신다는데 천안 버스에서 무운을 빌겠습니다 버스 앱 깔아서 쓰시면 편해요 번 인가 번 버스는 아마 앱에도 않나 올 수 있어요 조심하세요,0,1
376,2021-03-04,20:17:42,its_cape,천안버스가 잘못했네,0,0
377,2021-03-04,17:59:21,bcdisnothexa,ㅠㅠㅠ 천안 버스 진짜 배차 간격이 제 정신이 아니에요,0,0
378,2021-03-04,17:54:14,pendragon_e,ㅋㅋ 천안버스는 유명하죠,0,0
379,2021-03-02,20:07:40,ds4psv5,천안버스졸라 무서워 엿 같은 거,0,0
380,2021-03-02,07:44:13,keum_rye1021,에라이ㄱ 천안버스 개시 벌거 전광판 고장 나서 정류장 지나침 안내가 계속 같은 곳만 나와 ㅇ 여기 처음이라 암 것도 모르는데 시 발거,0,1
381,2021-03-01,17:20:29,its_cape,아무도 킹갓 천안 버스를 넘볼 수 없습니다,0,0
382,2021-03-01,17:18:14,puroisbf,버스 안내음도 안 나오고 전광판도 고장나 있음 ㅋㅋ 제 내려야 될지 감으로 때려 맞쳐야 돼 역시 천안 버스 클라스 ㅋㅋㅋ,0,6
383,2021-03-01,13:55:29,ralfcol_,천안버스 성 깔 어디 안 가는 구만 ㅋㅋ 물 맞고 웃겨 디지는 표정,0,0
384,2021-02-28,16:00:02,hello_hola2,천안 버스 매섭더라 두정역 버스 특히나,0,0
385,2021-02-28,14:31:08,dduckdea_joa,천안버스는 환승 안 되는 거 처음 알었다,0,0
386,2021-02-28,11:29:56,krkztoho,생각해보니 천안 버스는 악명이 높네요,0,0
387,2021-02-27,21:04:05,sungnyung23,응 천안 버스터미널,0,0
388,2021-02-27,20:44:30,bcdisnothexa,ㅠㅠ 천안 버스 불편하죠,0,0
389,2021-02-26,16:48:19,flikeboi,아 천안 버스 시 발 시 발 지가 지나쳐 놓고 나 보고 개지랄이 네 내가 도로에 대자로 뻗어 잇기라도 해야 되냐,0,2
390,2021-02-25,20:18:20,iwantgohomepiz,하 씨 발 천안버스는 청소년 요금이 원,0,0
391,2021-02-25,16:44:43,sf9_jaengbinzzi,저는 지금 천안 버스 안입니다 뽑기를 잘한 것 같군 요 저는 안전합니다,0,0
392,2021-02-25,16:10:06,canto_k,바좐 공연 무조건 내 자리 있어야 된다 천안 버스면 금방 이야,0,0
393,2021-02-24,14:47:11,uuc5vhwhwffwa6u,나도 뭔가 버스에 대한 일화는 많은데 시골 출신이라 시내버스가 번호판이 아니라 앞에 외산 부여 화성 이런 식으로 판이 있따 죠 그래서 천안 버스 번호표 보고 ㅇㅁㅇ걸로 어떻게 타 이런 사건,0,2
394,2021-02-24,14:44:17,cjssu1234,살이나 먹엇어도 천안 버스는 아직도 좃 같 다 그치만 천안이 놀기 좋더라 천안 혹은 대전,0,4
395,2021-02-24,14:30:13,cjssu1234,천안버스는 안내를 똑바로 해라 씨 발놈들아 살짜리 어린이가 줄을 헷갈리고 있을지도 모른다,0,1
396,2021-02-24,13:54:10,yuki_eunoia,오랜만에 오는 천안 버스터미널,0,2
397,2021-02-24,11:51:11,jjohahaeyo,천안버스는 그냥 사람을 이 송한다는 목적이 아니라 도로 위 운전자와 걸어 다니는 인간의 공통의 적을 만든다는 게 목적인 거임,0,2
398,2021-02-24,08:21:50,neoginjo,동의합니다 내가 천안 버스 기사랑 싸운 적이 있습죠,1,0
399,2021-02-23,13:14:38,lovelionee,천안버스 운전은 정말 전국적으로 유명,0,0
